opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,2016-12-21,2017-03-08,0.156
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,0.018
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,0.04
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0.0
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,0.183
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,0.109
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,0.001
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,0.002
SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,2016-12-22,1970-01-01,0.049
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,2016-12-23,1970-01-01,0.049
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,2016-12-23,2017-03-20,0.14
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,0.114
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,2016-12-23,2017-03-02,0.166
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,0.015
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,0.002
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,0.098
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,0.173
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,0.111
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0.0
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,0.017
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,0.02
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0.0
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,0.002
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,0.156
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,2016-12-25,2017-03-23,0.0
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,0.017
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,2016-12-25,2017-03-25,0.161
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,0.031
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,0.002
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,2016-12-25,1970-01-01,0.049
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,0.002
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,0.214
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,2016-12-26,1970-01-01,0.049
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,0.127
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,0.174
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0.0
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0.0
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,0.021
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,2016-12-28,2017-03-16,0.0
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,2016-12-28,2017-03-22,0.13
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,0.182
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,0.002
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,0.002
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,0.126
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,0.18
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,0.137
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,0.165
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,0.111
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,0.019
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,0.02
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,0.019
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,0.002
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,0.039
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0.0
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,0.002
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,0.002
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,2016-12-29,2017-03-13,0.159
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,0.168
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,0.037
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,0.017
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,0.019
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,0.021
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,0.131
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,0.121
BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,2017-01-01,1970-01-01,0.049
FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,2017-01-01,2017-03-18,0.151
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,0.002
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,2017-01-02,1970-01-01,0.049
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,0.019
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,0.018
06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,2017-01-02,2017-03-17,0.136
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,0.12
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,0.019
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,0.018
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,0.115
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0.0
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,0.033
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,0.033
N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,2017-01-03,2017-03-18,0.144
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0.0
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,0.035
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,0.002
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0.0
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,0.035
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0.0
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,0.019
ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,2017-01-04,2017-05-05,0.154
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,0.029
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,0.121
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,0.0
RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,2017-01-05,2017-03-09,0.0
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0.0
HG07LMHI,Jonathan Berthelot,GTXPro,Treequote,Won,2017-01-05,2017-03-19,0.156
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,2017-01-05,2017-03-30,0.0
2U54WYQ1,Vicki Laflamme,GTXPro,Goodsilron,Won,2017-01-05,2017-03-23,0.139
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-06,2017-03-21,0.0
MXNVX2AM,Darcel Schlecht,GTXPro,Codehow,Lost,2017-01-06,2017-03-18,0.0
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,2017-01-06,2017-03-17,0.002
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,2017-01-06,2017-03-23,0.0
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,2017-01-06,2017-03-23,0.001
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,2017-01-06,2017-03-27,0.018
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,2017-01-06,2017-05-10,0.0
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,2017-01-06,2017-03-20,0.0
L1EJIE5L,Reed Clapper,GTXPro,Kinnamplus,Lost,2017-01-06,2017-03-17,0.0
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,2017-01-06,2017-03-24,0.0
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,2017-01-07,2017-03-08,0.021
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,0.0
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,2017-01-07,2017-03-16,0.042
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,0.037
8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,2017-01-07,2017-03-28,0.0
L0345WKB,Zane Levy,GTXPro,Newex,Won,2017-01-07,2017-03-14,0.142
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,2017-01-08,2017-03-18,0.172
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,2017-01-08,2017-03-27,0.002
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,2017-01-08,2017-03-22,0.106
EQCD7G7Q,Rosalina Dieter,GTX Basic,Initech,Engaging,2017-01-08,1970-01-01,0.049
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,2017-01-08,2017-03-26,0.002
XYNTWPN1,Violet Mclelland,MG Special,Rundofase,Engaging,2017-01-08,1970-01-01,0.049
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,2017-01-08,2017-03-25,0.002
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,2017-01-09,2017-03-15,0.002
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,2017-01-09,2017-03-01,0.002
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,0.19
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,2017-01-09,2017-03-03,0.002
8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,2017-01-09,2017-03-30,0.164
DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,2017-01-09,2017-03-25,0.128
YMGWLEHY,Garret Kinder,GTXPro,Betasoloin,Won,2017-01-09,2017-03-21,0.126
FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,2017-01-09,2017-03-02,0.017
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,2017-01-09,2017-03-29,0.104
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,2017-01-09,2017-03-27,0.019
7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,2017-01-09,2017-03-14,0.037
ZE84UHHB,Anna Snelling,MG Special,Inity,Won,2017-01-10,2017-03-26,0.002
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,2017-01-10,2017-03-28,0.002
LTTYTAXA,Donn Cantrell,GTXPro,Kan-code,Won,2017-01-10,2017-03-24,0.155
ZWFPD71J,Kami Bicknell,GTXPro,Plusstrip,Won,2017-01-10,2017-03-06,0.186
T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-01-10,2017-03-08,0.036
XC4LTIEO,Lajuana Vencill,GTX Basic,Conecom,Lost,2017-01-10,2017-05-02,0.0
AEBF9M5T,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-01-10,2017-03-30,0.016
MCE5DKD1,Markita Hansen,MG Special,Bioholding,Engaging,2017-01-10,1970-01-01,0.049
EV46ES18,Markita Hansen,GTX Plus Pro,Golddex,Won,2017-01-10,2017-03-16,0.195
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,2017-01-10,2017-03-11,0.126
YBJ72HKE,Maureen Marcano,GTX Plus Basic,Hottechi,Lost,2017-01-10,2017-03-12,0.0
5DEO8EDS,Vicki Laflamme,GTX Basic,Rantouch,Won,2017-01-10,2017-03-20,0.019
CJ2ON1LV,Corliss Cosme,GTXPro,Nam-zim,Engaging,2017-01-11,1970-01-01,0.049
WPXAMXD2,Darcel Schlecht,GTX Plus Pro,Funholding,Lost,2017-01-11,2017-03-10,0.0
A4BBDK82,Jonathan Berthelot,GTX Basic,Gogozoom,Won,2017-01-11,2017-03-28,0.019
LMOAYCUK,Kami Bicknell,GTX Plus Basic,Plusstrip,Engaging,2017-01-11,1970-01-01,0.049
4XCJP60W,Kami Bicknell,GTX Basic,Nam-zim,Won,2017-01-11,2017-05-06,0.019
CDKX2A19,Lajuana Vencill,MG Advanced,Zumgoity,Won,2017-01-11,2017-03-12,0.121
344I60EI,Markita Hansen,GTX Plus Basic,Golddex,Won,2017-01-11,2017-03-16,0.036
YI30GSB5,Marty Freudenburg,GTX Plus Basic,Rangreen,Lost,2017-01-11,2017-03-31,0.0
0IYQX303,Reed Clapper,GTXPro,Donquadtech,Won,2017-01-11,2017-03-17,0.162
6IMUQYMN,Corliss Cosme,GTX Basic,Vehement Capital Partners,Won,2017-01-12,2017-03-10,0.018
N9GAZ6B6,Gladys Colclough,MG Special,Zumgoity,Won,2017-01-12,2017-03-20,0.002
8O3IYWSM,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-01-12,2017-05-17,0.017
R3OR0J5C,Lajuana Vencill,MG Special,Gogozoom,Won,2017-01-12,2017-03-30,0.002
0I6U3MQ6,Violet Mclelland,GTX Basic,Funholding,Engaging,2017-01-12,1970-01-01,0.049
RXV4UXRE,Violet Mclelland,MG Special,Yearin,Won,2017-01-12,2017-03-23,0.002
5AKGNKX1,Anna Snelling,MG Special,Konmatfix,Won,2017-01-13,2017-03-16,0.002
KNLMLTJH,Anna Snelling,MG Special,Treequote,Won,2017-01-13,2017-03-27,0.002
WRUG19FZ,Hayden Neloms,MG Advanced,Vehement Capital Partners,Engaging,2017-01-13,1970-01-01,0.049
UQQE9ILV,James Ascencio,GTXPro,Iselectrics,Engaging,2017-01-13,1970-01-01,0.049
G9GH5KV5,Kami Bicknell,GTXPro,Nam-zim,Won,2017-01-13,2017-03-21,0.147
H06UZJH8,Kary Hendrixson,MG Special,Plusstrip,Lost,2017-01-13,2017-05-08,0.0
K1RXVUG9,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-01-13,2017-03-14,0.02
1QT3STIA,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,2017-01-13,2017-05-14,0.17
070M5M6X,Maureen Marcano,GTXPro,Green-Plus,Won,2017-01-13,2017-03-25,0.134
DFTR2O9K,Reed Clapper,MG Special,Donquadtech,Won,2017-01-13,2017-05-08,0.002
S9MECO24,Violet Mclelland,MG Advanced,Sumace,Lost,2017-01-13,2017-03-31,0.0
EJSFO67U,Donn Cantrell,GTXPro,Zotware,Won,2017-01-14,2017-03-29,0.144
VKT0UN11,James Ascencio,MG Advanced,Codehow,Engaging,2017-01-14,1970-01-01,0.049
SKTD4GGU,Kami Bicknell,GTX Basic,Golddex,Won,2017-01-14,2017-03-28,0.02
JIACLB24,Vicki Laflamme,GTX Basic,Scottech,Engaging,2017-01-14,1970-01-01,0.049
SNAPG5KC,Vicki Laflamme,MG Advanced,Hatfan,Lost,2017-01-14,2017-05-05,0.0
561707V4,Vicki Laflamme,GTXPro,Xx-holding,Won,2017-01-14,2017-03-17,0.15
J28ZRO9G,Wilburn Farren,MG Advanced,Konex,Won,2017-01-14,2017-05-18,0.095
5VYJCJAE,Corliss Cosme,GTX Plus Pro,Zoomit,Engaging,2017-01-15,1970-01-01,0.049
BTUG5VDL,Corliss Cosme,GTXPro,Inity,Engaging,2017-01-15,1970-01-01,0.049
KZ8Q0AFX,Corliss Cosme,GTX Plus Basic,Initech,Lost,2017-01-15,2017-05-02,0.0
CT3HBBI2,Elease Gluck,MG Special,Mathtouch,Engaging,2017-01-15,1970-01-01,0.049
AOOFHH6F,Markita Hansen,MG Special,Scotfind,Won,2017-01-15,2017-05-18,0.002
5U9Y1P87,Maureen Marcano,GTX Basic,Condax,Won,2017-01-15,2017-03-21,0.023
J0Y91LUA,Maureen Marcano,GTX Plus Pro,Goodsilron,Won,2017-01-15,2017-03-22,0.203
YBRZQFEO,Maureen Marcano,GTXPro,Green-Plus,Won,2017-01-15,2017-03-31,0.163
PHR8KB1Y,Niesha Huffines,GTX Plus Pro,Warephase,Won,2017-01-15,2017-05-15,0.207
TBZMXKH4,Wilburn Farren,MG Advanced,Acme Corporation,Won,2017-01-15,2017-03-29,0.127
WNXZ1FGS,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,2017-01-16,2017-03-28,0.0
S3W6Q07M,Kami Bicknell,GTX Plus Pro,Acme Corporation,Engaging,2017-01-16,1970-01-01,0.049
6389JY2H,Moses Frase,MG Special,Hottechi,Won,2017-01-16,2017-06-02,0.002
SZ81H1PM,Versie Hillebrand,MG Special,Cancity,Won,2017-01-16,2017-03-17,0.002
M842E8JB,Violet Mclelland,MG Special,Donware,Lost,2017-01-16,2017-03-13,0.0
JRJ7DBW5,Daniell Hammack,MG Advanced,Plussunin,Lost,2017-01-17,2017-03-19,0.0
N9C0OCYY,Gladys Colclough,MG Special,Inity,Won,2017-01-17,2017-05-04,0.002
0OESOJNN,James Ascencio,GTX Plus Basic,Warephase,Engaging,2017-01-17,1970-01-01,0.049
R7XZAIWS,Jonathan Berthelot,MG Advanced,Genco Pura Olive Oil Company,Won,2017-01-17,2017-03-14,0.108
FFO5WOHT,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-01-17,2017-05-08,0.017
XHHJ48MJ,Kami Bicknell,GTX Basic,Y-corporation,Won,2017-01-17,2017-03-14,0.02
YAR5GGA4,Markita Hansen,GTX Plus Pro,Cheers,Won,2017-01-17,2017-03-29,0.169
NOVPMLOV,Niesha Huffines,GTX Plus Basic,Hottechi,Won,2017-01-17,2017-03-23,0.044
UPHN2I1Q,Niesha Huffines,MG Special,Rundofase,Won,2017-01-17,2017-05-14,0.002
NN9R2Y4W,Vicki Laflamme,MG Special,Faxquote,Won,2017-01-17,2017-03-30,0.002
977FJ9QQ,Boris Faz,GTX Basic,The New York Inquirer,Lost,2017-01-18,2017-03-29,0.0
A6Y1V5Z0,Garret Kinder,GTXPro,Zotware,Won,2017-01-18,2017-06-04,0.146
NU8LWEWU,James Ascencio,GTX Plus Pro,Groovestreet,Won,2017-01-18,2017-05-03,0.174
PFHS80CR,Jonathan Berthelot,GTXPro,Conecom,Lost,2017-01-18,2017-05-20,0.0
904203D6,Moses Frase,MG Special,Dontechi,Won,2017-01-18,2017-03-29,0.002
Z0TSV030,Garret Kinder,GTX Basic,Opentech,Won,2017-01-19,2017-03-30,0.02
8C4QM1X6,Gladys Colclough,GTX Basic,Codehow,Won,2017-01-19,2017-06-04,0.019
NOPI41RP,James Ascencio,GTX Basic,Sonron,Won,2017-01-19,2017-03-01,0.017
2536CW3V,Kami Bicknell,GTX Plus Basic,Rantouch,Lost,2017-01-19,2017-05-08,0.0
AC5YXLIR,Kary Hendrixson,MG Special,Faxquote,Won,2017-01-19,2017-03-30,0.002
HSGJKH6U,Kary Hendrixson,MG Advanced,Plexzap,Won,2017-01-19,2017-03-29,0.112
4TZF9N1D,Kary Hendrixson,MG Advanced,Xx-holding,Won,2017-01-19,2017-03-28,0.108
HNKZ2IC6,Markita Hansen,GTX Plus Basic,Y-corporation,Lost,2017-01-19,2017-03-26,0.0
BB6TCH8B,Markita Hansen,MG Special,Sunnamplex,Lost,2017-01-19,2017-05-05,0.0
IMTPZV7J,Moses Frase,MG Advanced,Gogozoom,Won,2017-01-19,2017-05-01,0.111
6NXY7144,Vicki Laflamme,GTX Basic,Xx-holding,Won,2017-01-19,2017-03-31,0.012
KBKHKULU,Zane Levy,GTX Plus Pro,Lexiqvolax,Won,2017-01-19,2017-03-18,0.161
INMJIFTF,Corliss Cosme,GTX Basic,Ontomedia,Won,2017-01-20,2017-06-06,0.02
FUVQ5UKB,Daniell Hammack,MG Advanced,Konex,Won,2017-01-20,2017-05-20,0.105
O462ARMZ,Garret Kinder,GTX Plus Pro,Condax,Won,2017-01-20,2017-06-05,0.179
6DCKCXDC,Jonathan Berthelot,GTXPro,Hottechi,Won,2017-01-20,2017-05-05,0.165
QVF0JRM5,Jonathan Berthelot,MG Advanced,Domzoom,Won,2017-01-20,2017-03-28,0.114
7QGG2LO3,Kary Hendrixson,GTXPro,Xx-holding,Lost,2017-01-20,2017-05-25,0.0
Y6HNPIIT,Kary Hendrixson,GTXPro,Hottechi,Won,2017-01-20,2017-03-07,0.151
IBKRO1AN,Kary Hendrixson,GTXPro,Labdrill,Won,2017-01-20,2017-03-28,0.139
3TDWLPMV,Lajuana Vencill,MG Advanced,Warephase,Lost,2017-01-20,2017-03-11,0.0
JN1ZFD18,Lajuana Vencill,MG Special,Domzoom,Won,2017-01-20,2017-03-06,0.002
ZE7ILYKB,Markita Hansen,GTXPro,Nam-zim,Won,2017-01-20,2017-05-03,0.182
SRFVQ0HG,Moses Frase,GTX Plus Basic,Codehow,Lost,2017-01-20,2017-03-24,0.0
D7H1EGS9,Zane Levy,GTX Basic,Lexiqvolax,Lost,2017-01-20,2017-03-20,0.0
1DDW2GQW,Anna Snelling,MG Advanced,Cancity,Lost,2017-01-21,2017-03-09,0.0
PMEENWD5,Corliss Cosme,GTXPro,Globex Corporation,Engaging,2017-01-21,1970-01-01,0.049
WPGTHV8V,Darcel Schlecht,GTX Basic,Ron-tech,Won,2017-01-21,2017-03-19,0.022
6GNJMYMO,Kami Bicknell,GTXPro,J-Texon,Lost,2017-01-21,2017-05-05,0.0
GWAT8UWK,Lajuana Vencill,GTX Basic,Scottech,Won,2017-01-21,2017-03-25,0.021
IZD69C5Q,Marty Freudenburg,MG Special,Betatech,Won,2017-01-21,2017-06-06,0.001
QFU565JJ,Rosie Papadopoulos,GTX Plus Pro,Initech,Won,2017-01-21,2017-05-07,0.184
Z5BCBTAO,Versie Hillebrand,MG Special,Konmatfix,Won,2017-01-21,2017-05-20,0.002
2KKRRM1G,Zane Levy,GTX Plus Basic,Y-corporation,Won,2017-01-21,2017-05-03,0.034
RLUGVSNV,Darcel Schlecht,GTX Plus Basic,Funholding,Won,2017-01-22,2017-05-12,0.031
ZKSJ1DOK,Elease Gluck,GTX Basic,Kan-code,Won,2017-01-22,2017-06-07,0.019
K8RQWTP4,Jonathan Berthelot,MG Special,Codehow,Lost,2017-01-22,2017-05-15,0.0
RSZC6BMW,Moses Frase,GTX Basic,Toughzap,Won,2017-01-22,2017-05-07,0.018
O7YNBRX0,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2017-01-22,2017-03-28,0.036
AAYV8GV4,Anna Snelling,MG Advanced,Inity,Lost,2017-01-23,2017-05-05,0.0
EDEBWIOX,Cecily Lampkin,MG Advanced,Finhigh,Lost,2017-01-23,2017-05-28,0.0
VAH6Y3F6,Jonathan Berthelot,GTX Plus Basic,Hottechi,Won,2017-01-23,2017-05-17,0.034
4U431MNA,Lajuana Vencill,MG Special,dambase,Lost,2017-01-23,2017-05-11,0.0
5HKAT5GS,Reed Clapper,GTX Plus Basic,Umbrella Corporation,Won,2017-01-23,2017-05-10,0.036
F5VDTC4M,Rosalina Dieter,MG Special,Konex,Lost,2017-01-23,2017-05-06,0.0
UO4KXDBC,Rosalina Dieter,MG Special,Rantouch,Lost,2017-01-23,2017-05-23,0.0
TBIW957T,Versie Hillebrand,MG Special,Rundofase,Won,2017-01-23,2017-03-16,0.002
MSEIIH95,Versie Hillebrand,MG Advanced,Statholdings,Won,2017-01-23,2017-03-23,0.101
V4324HG4,Violet Mclelland,MG Special,Acme Corporation,Lost,2017-01-23,2017-05-06,0.0
N852D2Z8,Zane Levy,GTX Basic,Scotfind,Lost,2017-01-23,2017-03-30,0.0
CF1CSNPX,Daniell Hammack,GTXPro,Kan-code,Won,2017-01-24,2017-03-31,0.17
NOXNFJ2L,Darcel Schlecht,GTX Plus Basic,Warephase,Won,2017-01-24,2017-05-17,0.035
PKDJTR06,Kami Bicknell,GTX Plus Basic,Hatfan,Engaging,2017-01-24,1970-01-01,0.049
3LJAJVHR,Cassey Cress,GTXPro,Opentech,Lost,2017-01-25,2017-05-29,0.0
NN6CSUWT,Daniell Hammack,GTX Plus Basic,Zathunicon,Won,2017-01-25,2017-03-21,0.035
X69POZIN,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-01-25,2017-05-06,0.016
4FAEDB16,Markita Hansen,GTX Basic,J-Texon,Lost,2017-01-25,2017-05-22,0.0
CPGCT81C,Maureen Marcano,GTX Basic,Dalttechnology,Won,2017-01-25,2017-03-06,0.016
TK9T01QM,Reed Clapper,GTXPro,Acme Corporation,Lost,2017-01-25,2017-05-07,0.0
P13DDOTM,Rosie Papadopoulos,MG Special,Bioplex,Won,2017-01-25,2017-03-08,0.002
